id,word,url,scrape_time,status,error
66,Tick-borne encephalitis vaccine,https://glosbe.com/yo/en/Tick-borne%20encephalitis%20vaccine,2025-05-13 00:31:41,success,
67,Ticker Tape,https://glosbe.com/yo/en/Ticker%20Tape,2025-05-13 00:35:32,success,
68,tin,https://glosbe.com/yo/en/tin,2025-05-13 00:26:51,success,
69,tinú-tinú,https://glosbe.com/yo/en/tin%C3%BA-tin%C3%BA,2025-05-13 00:20:02,success,
70,tirana,https://glosbe.com/yo/en/tirana,2025-05-13 00:39:34,success,
71,tirísí,https://glosbe.com/yo/en/tir%C3%ADs%C3%AD,2025-05-13 00:39:44,success,
72,Tisa Yoruba,https://glosbe.com/yo/en/Tisa%20Yoruba,2025-05-13 00:22:09,success,
73,Titaniomu,https://glosbe.com/yo/en/Titaniomu,2025-05-13 00:27:44,success,
74,titanium,https://glosbe.com/yo/en/titanium,2025-05-13 00:27:08,success,
75,titun,https://glosbe.com/yo/en/titun,2025-05-13 00:24:26,success,
76,titun àkọ̀tun,https://glosbe.com/yo/en/titun%20%C3%A0k%E1%BB%8D%CC%80tun,2025-05-13 00:33:40,success,
77,Tiyamiyu,https://glosbe.com/yo/en/Tiyamiyu,2025-05-13 00:19:17,success,
78,to,https://glosbe.com/yo/en/to,2025-05-13 00:22:47,success,
79,tobago,https://glosbe.com/yo/en/tobago,2025-05-13 00:18:51,success,
80,Togo,https://glosbe.com/yo/en/Togo,2025-05-13 00:24:20,success,
81,tokyo,https://glosbe.com/yo/en/tokyo,2025-05-13 00:28:03,success,
82,Tolo-Tolo,https://glosbe.com/yo/en/Tolo-Tolo,2025-05-13 00:25:39,success,
83,tolotolo,https://glosbe.com/yo/en/tolotolo,2025-05-13 00:21:28,success,
84,Top-level domain,https://glosbe.com/yo/en/Top-level%20domain,2025-05-13 00:35:08,success,
85,toronto,https://glosbe.com/yo/en/toronto,2025-05-13 00:24:51,success,
86,trajan,https://glosbe.com/yo/en/trajan,2025-05-13 00:37:33,success,
87,transkei,https://glosbe.com/yo/en/transkei,2025-05-13 00:30:35,success,
88,trigonomẹ́trì,https://glosbe.com/yo/en/trigonom%E1%BA%B9%CC%81tr%C3%AC,2025-05-13 00:22:27,success,
89,Trigonomẹ́trì,https://glosbe.com/yo/en/Trigonom%E1%BA%B9%CC%81tr%C3%AC,2025-05-13 00:26:58,success,
90,tripoli,https://glosbe.com/yo/en/tripoli,2025-05-13 00:22:55,success,
91,Tsonga,https://glosbe.com/yo/en/Tsonga,2025-05-13 00:24:44,success,
92,Tsílè,https://glosbe.com/yo/en/Ts%C3%ADl%C3%A8,2025-05-13 00:34:10,success,
93,tsílè,https://glosbe.com/yo/en/ts%C3%ADl%C3%A8,2025-05-13 00:38:30,success,
94,tukọ̀,https://glosbe.com/yo/en/tuk%E1%BB%8D%CC%80,2025-05-13 00:25:44,success,
95,tungsten,https://glosbe.com/yo/en/tungsten,2025-05-13 00:18:39,success,
96,tunis,https://glosbe.com/yo/en/tunis,2025-05-13 00:36:12,success,
97,Tunisia,https://glosbe.com/yo/en/Tunisia,2025-05-13 00:41:47,success,
98,Turari,https://glosbe.com/yo/en/Turari,2025-05-13 00:26:39,success,
99,turari,https://glosbe.com/yo/en/turari,2025-05-13 00:31:57,success,
100,turkmenistan,https://glosbe.com/yo/en/turkmenistan,2025-05-13 00:29:29,success,
101,tutù,https://glosbe.com/yo/en/tut%C3%B9,2025-05-13 00:28:28,success,
102,tà fi gbowó,https://glosbe.com/yo/en/t%C3%A0%20fi%20gbow%C3%B3,2025-05-13 00:36:01,success,
103,tàbí,https://glosbe.com/yo/en/t%C3%A0b%C3%AD,2025-05-13 00:32:24,success,
104,tàdáwà,https://glosbe.com/yo/en/t%C3%A0d%C3%A1w%C3%A0,2025-05-13 00:32:58,success,
105,tàkurọ̀sọ,https://glosbe.com/yo/en/t%C3%A0kur%E1%BB%8D%CC%80s%E1%BB%8D,2025-05-13 00:38:43,success,
106,tàkìtì,https://glosbe.com/yo/en/t%C3%A0k%C3%ACt%C3%AC,2025-05-13 00:29:51,success,
107,tàn,https://glosbe.com/yo/en/t%C3%A0n,2025-05-13 00:40:28,success,
108,tàn án sílẹ̀,https://glosbe.com/yo/en/t%C3%A0n%20%C3%A1n%20s%C3%ADl%E1%BA%B9%CC%80,2025-05-13 00:32:33,success,
109,tàn-je,https://glosbe.com/yo/en/t%C3%A0n-je,2025-05-13 00:27:29,success,
110,tànkálẹ̀,https://glosbe.com/yo/en/t%C3%A0nk%C3%A1l%E1%BA%B9%CC%80,2025-05-13 00:19:21,success,
111,tànsáníà,https://glosbe.com/yo/en/t%C3%A0ns%C3%A1n%C3%AD%C3%A0,2025-05-13 00:21:00,success,
112,Tànsáníà,https://glosbe.com/yo/en/T%C3%A0ns%C3%A1n%C3%AD%C3%A0,2025-05-13 00:39:22,success,
113,tàpá,https://glosbe.com/yo/en/t%C3%A0p%C3%A1,2025-05-13 00:18:58,success,
114,tàtijọ́,https://glosbe.com/yo/en/t%C3%A0tij%E1%BB%8D%CC%81,2025-05-13 00:24:31,success,
115,Tàtàmbúlù,https://glosbe.com/yo/en/T%C3%A0t%C3%A0mb%C3%BAl%C3%B9,2025-05-13 00:21:21,success,
116,tàtàṣé,https://glosbe.com/yo/en/t%C3%A0t%C3%A0%E1%B9%A3%C3%A9,2025-05-13 00:20:19,success,
117,tààrà,https://glosbe.com/yo/en/t%C3%A0%C3%A0r%C3%A0,2025-05-13 00:36:22,success,
118,tábà inú ewésìgá,https://glosbe.com/yo/en/t%C3%A1b%C3%A0%20in%C3%BA%20ew%C3%A9s%C3%ACg%C3%A1,2025-05-13 00:20:27,success,
119,tábìlì,https://glosbe.com/yo/en/t%C3%A1b%C3%ACl%C3%AC,2025-05-13 00:30:11,success,
120,tábìlì abọ́dé,https://glosbe.com/yo/en/t%C3%A1b%C3%ACl%C3%AC%20ab%E1%BB%8D%CC%81d%C3%A9,2025-05-13 00:31:15,success,
121,tábìlì Excel,https://glosbe.com/yo/en/t%C3%A1b%C3%ACl%C3%AC%20Excel,2025-05-13 00:34:35,success,
122,tábìlì àyọtúnyọ,https://glosbe.com/yo/en/t%C3%A1b%C3%ACl%C3%AC%20%C3%A0y%E1%BB%8Dt%C3%BAny%E1%BB%8D,2025-05-13 00:30:55,success,
123,tábìlì ètò-ìrísí,https://glosbe.com/yo/en/t%C3%A1b%C3%ACl%C3%AC%20%C3%A8t%C3%B2-%C3%ACr%C3%ADs%C3%AD,2025-05-13 00:22:19,success,
124,tábìlì ìgbà,https://glosbe.com/yo/en/t%C3%A1b%C3%ACl%C3%AC%20%C3%ACgb%C3%A0,2025-05-13 00:37:29,success,
125,Tábìlì ìgbà,https://glosbe.com/yo/en/T%C3%A1b%C3%ACl%C3%AC%20%C3%ACgb%C3%A0,2025-05-13 00:40:14,success,
126,tábìlì ìsọníṣókí détà,https://glosbe.com/yo/en/t%C3%A1b%C3%ACl%C3%AC%20%C3%ACs%E1%BB%8Dn%C3%AD%E1%B9%A3%C3%B3k%C3%AD%20d%C3%A9t%C3%A0,2025-05-13 00:36:40,success,
127,tábìlì ìta,https://glosbe.com/yo/en/t%C3%A1b%C3%ACl%C3%AC%20%C3%ACta,2025-05-13 00:41:54,success,
128,tábù fáìlì,https://glosbe.com/yo/en/t%C3%A1b%C3%B9%20f%C3%A1%C3%ACl%C3%AC,2025-05-13 00:40:19,success,
129,tákàdá,https://glosbe.com/yo/en/t%C3%A1k%C3%A0d%C3%A1,2025-05-13 00:32:11,success,
130,tákààdá,https://glosbe.com/yo/en/t%C3%A1k%C3%A0%C3%A0d%C3%A1,2025-05-13 00:34:05,success,
131,tákáyanjúlàdí,https://glosbe.com/yo/en/t%C3%A1k%C3%A1yanj%C3%BAl%C3%A0d%C3%AD,2025-05-13 00:39:40,success,
132,Tánganran,https://glosbe.com/yo/en/T%C3%A1nganran,2025-05-13 00:27:33,success,
133,Tápà,https://glosbe.com/yo/en/T%C3%A1p%C3%A0,2025-05-13 00:18:26,success,
134,táàbù,https://glosbe.com/yo/en/t%C3%A1%C3%A0b%C3%B9,2025-05-13 00:35:12,success,
135,táàbù aṣíjúewé,https://glosbe.com/yo/en/t%C3%A1%C3%A0b%C3%B9%20a%E1%B9%A3%C3%ADj%C3%BAew%C3%A9,2025-05-13 00:26:31,success,
136,tááṣì,https://glosbe.com/yo/en/t%C3%A1%C3%A1%E1%B9%A3%C3%AC,2025-05-13 00:37:51,success,
137,táìlì,https://glosbe.com/yo/en/t%C3%A1%C3%ACl%C3%AC,2025-05-13 00:30:31,success,
138,tègbò-tìgàgaá,https://glosbe.com/yo/en/t%C3%A8gb%C3%B2-t%C3%ACg%C3%A0ga%C3%A1,2025-05-13 00:23:00,success,
139,tèmi,https://glosbe.com/yo/en/t%C3%A8mi,2025-05-13 00:21:36,success,
140,tètè,https://glosbe.com/yo/en/t%C3%A8t%C3%A8,2025-05-13 00:41:27,success,
141,tébi npatíòrónjçjç,https://glosbe.com/yo/en/t%C3%A9bi%20npat%C3%AD%C3%B2r%C3%B3nj%C3%A7j%C3%A7,2025-05-13 00:28:14,success,
142,tébù oníhun,https://glosbe.com/yo/en/t%C3%A9b%C3%B9%20on%C3%ADhun,2025-05-13 00:36:36,success,
143,téńté,https://glosbe.com/yo/en/t%C3%A9%C5%84t%C3%A9,2025-05-13 00:23:52,success,
144,tëtë,https://glosbe.com/yo/en/t%C3%ABt%C3%AB,2025-05-13 00:25:26,success,
145,tì sóde,https://glosbe.com/yo/en/t%C3%AC%20s%C3%B3de,2025-05-13 00:36:56,success,
146,tìkara,https://glosbe.com/yo/en/t%C3%ACkara,2025-05-13 00:39:06,success,
147,tí,https://glosbe.com/yo/en/t%C3%AD,2025-05-13 00:28:21,success,
148,tí a kò lè faradà,https://glosbe.com/yo/en/t%C3%AD%20a%20k%C3%B2%20l%C3%A8%20farad%C3%A0,2025-05-13 00:40:57,success,
149,tí a kò lè gbà,https://glosbe.com/yo/en/t%C3%AD%20a%20k%C3%B2%20l%C3%A8%20gb%C3%A0,2025-05-13 00:26:12,success,
150,tí kò lè rí bámiràn,https://glosbe.com/yo/en/t%C3%AD%20k%C3%B2%20l%C3%A8%20r%C3%AD%20b%C3%A1mir%C3%A0n,2025-05-13 00:25:07,success,
151,tí mú ikú báni,https://glosbe.com/yo/en/t%C3%AD%20m%C3%BA%20ik%C3%BA%20b%C3%A1ni,2025-05-13 00:37:22,success,
152,tí pa ni,https://glosbe.com/yo/en/t%C3%AD%20pa%20ni,2025-05-13 00:33:57,success,
153,tí ó kúnni lójú,https://glosbe.com/yo/en/t%C3%AD%20%C3%B3%20k%C3%BAnni%20l%C3%B3j%C3%BA,2025-05-13 00:37:03,success,
154,tí ó lè jà,https://glosbe.com/yo/en/t%C3%AD%20%C3%B3%20l%C3%A8%20j%C3%A0,2025-05-13 00:33:52,success,
155,tí ó pin sí,https://glosbe.com/yo/en/t%C3%AD%20%C3%B3%20pin%20s%C3%AD,2025-05-13 00:21:43,success,
156,tí ó ÿé gbàgbénígbàgbé,https://glosbe.com/yo/en/t%C3%AD%20%C3%B3%20%C3%BF%C3%A9%20gb%C3%A0gb%C3%A9n%C3%ADgb%C3%A0gb%C3%A9,2025-05-13 00:27:22,success,
157,tín-ín-rín,https://glosbe.com/yo/en/t%C3%ADn-%C3%ADn-r%C3%ADn,2025-05-13 00:32:15,success,
158,títajà,https://glosbe.com/yo/en/t%C3%ADtaj%C3%A0,2025-05-13 00:26:04,success,
159,títà,https://glosbe.com/yo/en/t%C3%ADt%C3%A0,2025-05-13 00:30:27,success,
160,títàn,https://glosbe.com/yo/en/t%C3%ADt%C3%A0n,2025-05-13 00:26:44,success,
161,títán,https://glosbe.com/yo/en/t%C3%ADt%C3%A1n,2025-05-13 00:33:16,success,
162,títì,https://glosbe.com/yo/en/t%C3%ADt%C3%AC,2025-05-13 00:32:29,success,
163,títí,https://glosbe.com/yo/en/t%C3%ADt%C3%AD,2025-05-13 00:35:52,success,
164,títóbi,https://glosbe.com/yo/en/t%C3%ADt%C3%B3bi,2025-05-13 00:23:10,success,
165,títùlójú,https://glosbe.com/yo/en/t%C3%ADt%C3%B9l%C3%B3j%C3%BA,2025-05-13 00:38:19,success,
